location,date,total_cases,total_deaths
Lower middle income,2020-10-20,11262407,217466
Lower middle income,2020-10-21,11355097,219082
Lower middle income,2020-10-22,11444787,220573
Lower middle income,2020-10-23,11535941,222208
Lower middle income,2020-10-24,11621688,223637
Lower middle income,2020-10-25,11698789,224834
Lower middle income,2020-10-26,11767430,226293
Lower middle income,2020-10-27,11843161,227613
Lower middle income,2020-10-28,11930111,229264
Lower middle income,2020-10-29,12016275,230722
Lower middle income,2020-10-30,12105813,232238
Lower middle income,2020-10-31,12190493,233633
Lower middle income,2020-11-01,12272729,235030
Lower middle income,2020-11-02,12345935,236428
Lower middle income,2020-11-03,12432870,238026
Lower middle income,2020-11-04,12526084,239833
Lower middle income,2020-11-05,12617911,241550
Lower middle income,2020-11-06,12710278,243137
Lower middle income,2020-11-07,12803562,244863
Lower middle income,2020-11-08,12892600,246374
Lower middle income,2020-11-09,12970120,247892
Lower middle income,2020-11-10,13060052,249498
Lower middle income,2020-11-11,13155800,251211
Lower middle income,2020-11-12,13249810,252826
Lower middle income,2020-11-13,13346406,254429
Lower middle income,2020-11-14,13438500,255957
Lower middle income,2020-11-15,13516910,257386
Lower middle income,2020-11-16,13589010,258809
Lower middle income,2020-11-17,13676772,260391
Lower middle income,2020-11-18,13774861,262269
Lower middle income,2020-11-19,13873978,264292
Lower middle income,2020-11-20,13976615,266108
Lower middle income,2020-11-21,14077160,267773
Lower middle income,2020-11-22,14171859,269378
Lower middle income,2020-11-23,14257532,270951
Lower middle income,2020-11-24,14353725,272604
Lower middle income,2020-11-25,14455460,274326
Lower middle income,2020-11-26,14555327,276063
Lower middle income,2020-11-27,14656297,277681
Lower middle income,2020-11-28,14754897,279267
Lower middle income,2020-11-29,14847544,280765
Lower middle income,2020-11-30,14925926,282237
Lower middle income,2020-12-01,15011971,283822
Lower middle income,2020-12-02,15105999,285416
Lower middle income,2020-12-03,15203186,287076
Lower middle income,2020-12-04,15297788,288768
Lower middle income,2020-12-05,15386874,290255
Lower middle income,2020-12-06,15470533,291596
Lower middle income,2020-12-07,15538583,292921
Lower middle income,2020-12-08,15618147,294443
Lower middle income,2020-12-09,15702097,295953
Lower middle income,2020-12-10,15782089,297459
Lower middle income,2020-12-11,15862778,298923
Lower middle income,2020-12-12,15940290,300286
Lower middle income,2020-12-13,16006157,301481
Lower middle income,2020-12-14,16062562,302640
Lower middle income,2020-12-15,16132351,304134
Lower middle income,2020-12-16,16201682,305477
Lower middle income,2020-12-17,16271264,306811
Lower middle income,2020-12-18,16343905,308126
Lower middle income,2020-12-19,16415248,309390
Lower middle income,2020-12-20,16477904,310607
Lower middle income,2020-12-21,16531453,311772
Lower middle income,2020-12-22,16595117,313100
Lower middle income,2020-12-23,16664009,314446
Lower middle income,2020-12-24,16731856,315714
Lower middle income,2020-12-25,16797131,316898
Lower middle income,2020-12-26,16853254,317919
Lower middle income,2020-12-27,16906206,319009
Lower middle income,2020-12-28,16953681,320049
Lower middle income,2020-12-29,17013683,321406
Lower middle income,2020-12-30,17077155,322780
Lower middle income,2020-12-31,17141774,324005
Lower middle income,2021-01-01,17203268,325070
Lower middle income,2021-01-02,17254637,326020
Lower middle income,2021-01-03,17303357,326986
Lower middle income,2021-01-04,17351175,327936
Lower middle income,2021-01-05,17407363,329177
Lower middle income,2021-01-06,17471503,330335
Lower middle income,2021-01-07,17535277,331421
Lower middle income,2021-01-08,17579739,332271
Lower middle income,2021-01-09,17659677,333485
Lower middle income,2021-01-10,17715317,334388
Lower middle income,2021-01-11,17766961,335314
Lower middle income,2021-01-12,17824536,336686
Lower middle income,2021-01-13,17889304,338094
Lower middle income,2021-01-14,17953369,339303
Lower middle income,2021-01-15,18020213,340514
Lower middle income,2021-01-16,18085132,341618
Lower middle income,2021-01-17,18141667,342644
Lower middle income,2021-01-18,18187660,343720
Lower middle income,2021-01-19,18241799,345040
Lower middle income,2021-01-20,18302544,346281
Lower middle income,2021-01-21,18362811,347646
Lower middle income,2021-01-22,18422421,348805
Lower middle income,2021-01-23,18481379,349831
Lower middle income,2021-01-24,18531960,350774
Lower middle income,2021-01-25,18577201,351880
Lower middle income,2021-01-26,18629466,353153
Lower middle income,2021-01-27,18683726,354439
Lower middle income,2021-01-28,18746796,355856
Lower middle income,2021-01-29,18804461,356894
Lower middle income,2021-01-30,18862357,357916
Lower middle income,2021-01-31,18910716,358922
Lower middle income,2021-02-01,18951028,359858
Lower middle income,2021-02-02,18998789,360996
Lower middle income,2021-02-03,19051296,362036
Lower middle income,2021-02-04,19103790,363057
Lower middle income,2021-02-05,19155667,363996
Lower middle income,2021-02-06,19205897,364869
Lower middle income,2021-02-07,19251312,365674
Lower middle income,2021-02-08,19291564,366513
Lower middle income,2021-02-09,19335386,367585
Lower middle income,2021-02-10,19382948,368598
Lower middle income,2021-02-11,19427141,369484
Lower middle income,2021-02-12,19476570,370455
Lower middle income,2021-02-13,19523975,371325
Lower middle income,2021-02-14,19564088,372047
Lower middle income,2021-02-15,19600346,372732
Lower middle income,2021-02-16,19646152,373702
Lower middle income,2021-02-17,19694387,374602
Lower middle income,2021-02-18,19744878,375597
Lower middle income,2021-02-19,19796370,376519
Lower middle income,2021-02-20,19844736,377423
Lower middle income,2021-02-21,19890371,378072
Lower middle income,2021-02-22,19933920,378776
Lower middle income,2021-02-23,19981476,379771
Lower middle income,2021-02-24,20033118,381332
Lower middle income,2021-02-25,20089846,382310
Lower middle income,2021-02-26,20144531,383306
Lower middle income,2021-02-27,20195293,384110
Lower middle income,2021-02-28,20242118,384851
Lower middle income,2021-03-01,20284582,385543
Lower middle income,2021-03-02,20331160,386403
Lower middle income,2021-03-03,20384440,387291
Lower middle income,2021-03-04,20441838,388164
Lower middle income,2021-03-05,20499046,389118
Lower middle income,2021-03-06,20554982,389855
Lower middle income,2021-03-07,20608304,390540
Lower middle income,2021-03-08,20657566,391393
Lower middle income,2021-03-09,20706611,392161
Lower middle income,2021-03-10,20765752,392996
Lower middle income,2021-03-11,20831528,393921
Lower middle income,2021-03-12,20900572,394843
Lower middle income,2021-03-13,20969094,395726
Lower middle income,2021-03-14,21032449,396439
Lower middle income,2021-03-15,21094723,397233
Lower middle income,2021-03-16,21164546,398237
Lower middle income,2021-03-17,21246459,399231
Lower middle income,2021-03-18,21335637,400210
Lower middle income,2021-03-19,21429457,401209
Lower middle income,2021-03-20,21523971,402108
Lower middle income,2021-03-21,21614944,402904
Lower middle income,2021-03-22,21698958,403792
Lower middle income,2021-03-23,21792902,404920
Lower middle income,2021-03-24,21897930,406043
Lower middle income,2021-03-25,22013839,407214
Lower middle income,2021-03-26,22143201,408417
Lower middle income,2021-03-27,22262127,409575
Lower middle income,2021-03-28,22381024,410500
Lower middle income,2021-03-29,22487298,411512
Lower middle income,2021-03-30,22595378,412738
Lower middle income,2021-03-31,22723926,414210
Lower middle income,2021-04-01,22881141,415858
Lower middle income,2021-04-02,23045238,417572
Lower middle income,2021-04-03,23206528,419122
Lower middle income,2021-04-04,23374879,420732
Lower middle income,2021-04-05,23528215,422127
Lower middle income,2021-04-06,23712187,424279
Lower middle income,2021-04-07,23911934,426329
Lower middle income,2021-04-08,24130564,428435
Lower middle income,2021-04-09,24360983,430725
Lower middle income,2021-04-10,24590003,432867
Lower middle income,2021-04-11,24829249,434916
Lower middle income,2021-04-12,25060281,437153
Lower middle income,2021-04-13,25317652,439639
Lower middle income,2021-04-14,25596479,442233
Lower middle income,2021-04-15,25894909,444993
Lower middle income,2021-04-16,26211021,447827
Lower middle income,2021-04-17,26548460,450803
Lower middle income,2021-04-18,26890051,453740
Lower middle income,2021-04-19,27215506,456802
Lower middle income,2021-04-20,27582279,460416
Lower middle income,2021-04-21,27973984,464161
Lower middle income,2021-04-22,28389845,468186
Lower middle income,2021-04-23,28814100,472596
Lower middle income,2021-04-24,29232256,476866
Lower middle income,2021-04-25,29646951,481040
Lower middle income,2021-04-26,30031217,485248
Lower middle income,2021-04-27,30458241,490301
Lower middle income,2021-04-28,30907840,495689
Lower middle income,2021-04-29,31372284,500948
Lower middle income,2021-04-30,31844190,505989
Lower middle income,2021-05-01,32300517,511127
Lower middle income,2021-05-02,32727596,515731
Lower middle income,2021-05-03,33145894,520510
Lower middle income,2021-05-04,33581324,525485
Lower middle income,2021-05-05,34051093,530990
Lower middle income,2021-05-06,34538804,536733
Lower middle income,2021-05-07,35004569,542427
Lower middle income,2021-05-08,35470294,548041
Lower middle income,2021-05-09,35890764,553207
Lower middle income,2021-05-10,36278255,558425
Lower middle income,2021-05-11,36683213,564153
Lower middle income,2021-05-12,37103424,569921
Lower middle income,2021-05-13,37500741,575341
Lower middle income,2021-05-14,37875908,580556
Lower middle income,2021-05-15,38234497,585997
Lower middle income,2021-05-16,38561646,591329
Lower middle income,2021-05-17,38875006,596992
Lower middle income,2021-05-18,39193772,603035
Lower middle income,2021-05-19,39526161,608454
Lower middle income,2021-05-20,39842302,614059
Lower middle income,2021-05-21,40157557,619670
Lower middle income,2021-05-22,40449353,624632
Lower middle income,2021-05-23,40714877,630118
Lower middle income,2021-05-24,40955164,634646
Lower middle income,2021-05-25,41217572,640137
Lower middle income,2021-05-26,41478811,645256
Lower middle income,2021-05-27,41715477,650082
Lower middle income,2021-05-28,41943797,654952
Lower middle income,2021-05-29,42155868,659538
Lower middle income,2021-05-30,42351086,663698
Lower middle income,2021-05-31,42524205,667556
Lower middle income,2021-06-01,42703592,671864
Lower middle income,2021-06-02,42886808,676028
Lower middle income,2021-06-03,43069317,679939
Lower middle income,2021-06-04,43240122,684513
Lower middle income,2021-06-05,43397679,688201
Lower middle income,2021-06-06,43536822,691578
Lower middle income,2021-06-07,43658649,694571
Lower middle income,2021-06-08,43800199,698114
Lower middle income,2021-06-09,43940096,701339
Lower middle income,2021-06-10,44091680,709802
Lower middle income,2021-06-11,44223204,714896
Lower middle income,2021-06-12,44354344,719284
Lower middle income,2021-06-13,44470774,724222
Lower middle income,2021-06-14,44577300,727957
Lower middle income,2021-06-15,44689734,731574
Lower middle income,2021-06-16,44810824,735007
Lower middle income,2021-06-17,44930447,737730
Lower middle income,2021-06-18,45046784,740395
Lower middle income,2021-06-19,45157717,743133
Lower middle income,2021-06-20,45261421,745685
Lower middle income,2021-06-21,45356999,747954
Lower middle income,2021-06-22,45465940,750488
Lower middle income,2021-06-23,45581025,753105
Lower middle income,2021-06-24,45702757,755721
Lower middle income,2021-06-25,45819184,758231
Lower middle income,2021-06-26,45933344,760613
Lower middle income,2021-06-27,46043363,762797
Lower middle income,2021-06-28,46147110,764923
Lower middle income,2021-06-29,46265436,767087
Lower middle income,2021-06-30,46391257,769530
Lower middle income,2021-07-01,46521657,771884
Lower middle income,2021-07-02,46649897,774180
Lower middle income,2021-07-03,46770878,776478
Lower middle income,2021-07-04,46891220,778636
Lower middle income,2021-07-05,47010990,780649
Lower middle income,2021-07-06,47150023,783292
Lower middle income,2021-07-07,47298970,786298
Lower middle income,2021-07-08,47455514,789195
Lower middle income,2021-07-09,47605974,792334
Lower middle income,2021-07-10,47746566,795172
Lower middle income,2021-07-11,47884966,797955
Lower middle income,2021-07-12,48027804,801915
Lower middle income,2021-07-13,48191036,804506
Lower middle income,2021-07-14,48368571,807362
Lower middle income,2021-07-15,48547428,810333
Lower middle income,2021-07-16,48720295,813496
Lower middle income,2021-07-17,48883642,816348
Lower middle income,2021-07-18,49040284,819236
Lower middle income,2021-07-19,49183009,822413
Lower middle income,2021-07-20,49349676,829056
Lower middle income,2021-07-21,49506283,832197
Lower middle income,2021-07-22,49657709,835413
Lower middle income,2021-07-23,49817477,838673
Lower middle income,2021-07-24,49982392,842394
Lower middle income,2021-07-25,50142937,845632
Lower middle income,2021-07-26,50293671,849305
Lower middle income,2021-07-27,50488932,853780
Lower middle income,2021-07-28,50685669,857951
Lower middle income,2021-07-29,50884197,862688
Lower middle income,2021-07-30,51066785,866866
Lower middle income,2021-07-31,51231794,871078
Lower middle income,2021-08-01,51402128,875033
Lower middle income,2021-08-02,51550858,878823
Lower middle income,2021-08-03,51743767,883221
Lower middle income,2021-08-04,51939699,887810
Lower middle income,2021-08-05,52129449,892225
Lower middle income,2021-08-06,52312330,896764
Lower middle income,2021-08-07,52478423,900812
Lower middle income,2021-08-08,52646378,904955
Lower middle income,2021-08-09,52796586,908944
Lower middle income,2021-08-10,52975104,913701
Lower middle income,2021-08-11,53170092,918213
Lower middle income,2021-08-12,53339509,922513
Lower middle income,2021-08-13,53523987,926977
Lower middle income,2021-08-14,53685152,930879
Lower middle income,2021-08-15,53836369,934789
Lower middle income,2021-08-16,53981055,938604
Lower middle income,2021-08-17,54154957,942497
Lower middle income,2021-08-18,54321633,946499
Lower middle income,2021-08-19,54479508,950716
Lower middle income,2021-08-20,54640786,954772
Lower middle income,2021-08-21,54781359,958500
Lower middle income,2021-08-22,54917726,962554
Lower middle income,2021-08-23,55057673,965962
Lower middle income,2021-08-24,55219756,970107
Lower middle income,2021-08-25,55399268,974049
Lower middle income,2021-08-26,55571903,977790
Lower middle income,2021-08-27,55744385,981018
Lower middle income,2021-08-28,55897621,984308
Lower middle income,2021-08-29,56044523,987312
Lower middle income,2021-08-30,56193835,990387
Lower middle income,2021-08-31,56340559,993025
Lower middle income,2021-09-01,56503572,996743
Lower middle income,2021-09-02,56650221,999068
Lower middle income,2021-09-03,56806114,1002495
Lower middle income,2021-09-04,56940950,1005119
Lower middle income,2021-09-05,57082262,1007711
Lower middle income,2021-09-06,57211413,1010435
Lower middle income,2021-09-07,57354562,1013523
Lower middle income,2021-09-08,57498032,1016428
Lower middle income,2021-09-09,57644349,1018778
Lower middle income,2021-09-10,57769153,1021167
Lower middle income,2021-09-11,57888225,1023292
Lower middle income,2021-09-12,57999790,1025294
Lower middle income,2021-09-13,58110498,1027605
Lower middle income,2021-09-14,58234309,1029778
Lower middle income,2021-09-15,58353585,1032152
Lower middle income,2021-09-16,58472642,1034357
Lower middle income,2021-09-17,58597851,1036481
Lower middle income,2021-09-18,58709898,1038446
Lower middle income,2021-09-19,58813187,1040230
Lower middle income,2021-09-20,58914730,1041966
Lower middle income,2021-09-21,59023453,1043909
Lower middle income,2021-09-22,59139136,1045805
Lower middle income,2021-09-23,59274689,1047643
Lower middle income,2021-09-24,59385654,1049239
Lower middle income,2021-09-25,59485508,1050729
Lower middle income,2021-09-26,59579816,1051994
